Model,Resampling,Oversampling Quantity,SNS,SNS STD,PRE,PRE STD,F1,F1 STD,SPC,SPC STD,GMN,GMN STD
DTC,BorderlineSMOTE-1,0%,0.812554132,0.001743321,0.815740876,0.002310507,0.812850786,4.82708E-06,0.988392252,0.000461944,0.896170094,0.000751939
DTC,BorderlineSMOTE-1,10%,0.809137591,0.002694784,0.814272918,0.001364653,0.810785138,0.002139727,0.988629165,0.000113973,0.894390656,0.001437807
DTC,BorderlineSMOTE-1,20%,0.797226187,0.007305617,0.806369207,0.003571131,0.80025203,0.005559323,0.987880978,0.000159629,0.887439366,0.00413794
DTC,BorderlineSMOTE-1,30%,0.792723477,0.001707317,0.800454532,0.00114896,0.794527918,0.002417029,0.987957361,0.00028855,0.884972495,0.001082235
DTC,BorderlineSMOTE-1,40%,0.779611837,0.006748064,0.790206783,0.008827574,0.783566034,0.007205649,0.986776551,0.000635092,0.877091975,0.004078225
DTC,BorderlineSMOTE-1,50%,0.784925472,0.004591317,0.797431676,0.000787617,0.789085789,0.003971624,0.987523157,0.000400205,0.880412595,0.002753347
DTC,BorderlineSMOTE-1,60%,0.775502925,0.002366152,0.781361504,0.003624669,0.776951201,0.00254511,0.986338661,0.000314901,0.874589669,0.001473853
DTC,BorderlineSMOTE-1,70%,0.77002632,0.002291453,0.779574045,0.003491052,0.772891868,0.003653054,0.9859509,0.000393544,0.871324269,0.001122556
DTC,BorderlineSMOTE-1,80%,0.780417827,0.002000955,0.787999425,0.000364735,0.783099522,0.001420717,0.986815758,0.000617144,0.877568602,0.000850614
DTC,BorderlineSMOTE-1,90%,0.765108726,0.000434961,0.774102856,0.001713215,0.767128056,0.001355835,0.985739492,0.000446751,0.86844556,5.0058E-05
DTC,BorderlineSMOTE-1,100%,0.776057898,0.00728913,0.78605179,0.009612186,0.77904845,0.007304949,0.98651354,0.000805999,0.874972885,0.004466611
DTC,SMOTE,0%,0.810507078,0.004064272,0.815745994,0.000387739,0.811735456,0.002166428,0.988533184,0.000548319,0.895101631,0.001996003
DTC,SMOTE,10%,0.799415573,0.006208233,0.808530294,0.003912863,0.802514328,0.005159132,0.987902358,0.000381938,0.888669667,0.003622524
DTC,SMOTE,20%,0.801054023,0.007572785,0.809915243,0.006175566,0.803578252,0.007164492,0.988285297,0.000645926,0.889749733,0.004496486
DTC,SMOTE,30%,0.791207619,0.008956181,0.80317767,0.005342635,0.795439278,0.007761116,0.987971061,0.00065557,0.884119924,0.005297437
DTC,SMOTE,40%,0.806385156,0.008247659,0.812859202,0.006281108,0.808014095,0.007971484,0.988677343,0.000595158,0.892880879,0.004835024
DTC,SMOTE,50%,0.796964852,7.70547E-05,0.805639059,0.000785383,0.799502264,0.000105877,0.987988236,7.09024E-05,0.887351054,1.10568E-05
DTC,SMOTE,60%,0.786444471,0.004571689,0.796820339,0.001879668,0.789854625,0.003514447,0.987457323,5.7042E-05,0.881234169,0.002535925
DTC,SMOTE,70%,0.796011594,0.0023998,0.804075132,0.007032785,0.79842314,0.004074222,0.988422531,0.00018008,0.887014214,0.001417882
DTC,SMOTE,80%,0.788752411,0.005405383,0.79748697,0.000660437,0.791590197,0.003340847,0.987704889,0.000187731,0.882635806,0.003108301
DTC,SMOTE,90%,0.788624435,7.33534E-05,0.795996043,0.000820961,0.790949106,2.99927E-05,0.987470462,0.000136296,0.882464348,1.98604E-05
DTC,SMOTE,100%,0.790663413,0.007316385,0.799444948,0.005297265,0.793367418,0.006758232,0.988060251,0.000786696,0.883860351,0.004441335
DTC,BorderlineSMOTE-2,0%,0.810365643,0.001192834,0.815999603,0.001175286,0.811679762,0.000961931,0.988777545,0.000496267,0.89513718,0.000434174
DTC,BorderlineSMOTE-2,10%,0.807905949,0.002009143,0.815713734,0.00115281,0.809535734,0.001002309,0.988212311,0.000161456,0.893521797,0.001038038
DTC,BorderlineSMOTE-2,20%,0.790125937,0.001574855,0.79538921,0.000353536,0.791528482,0.000952437,0.987243984,0.000370025,0.88320245,0.001045702
DTC,BorderlineSMOTE-2,30%,0.785884114,0.003632676,0.794944929,0.002565566,0.788549982,0.003242126,0.98728986,0.00051387,0.880847406,0.002265061
DTC,BorderlineSMOTE-2,40%,0.783848276,0.005524498,0.794178952,0.007501617,0.786607581,0.005195855,0.987799983,0.00053187,0.879930174,0.003337767
DTC,BorderlineSMOTE-2,50%,0.772363422,0.005505655,0.779688222,0.010891189,0.773918668,0.007519062,0.985629508,0.001147427,0.872500664,0.003617628
DTC,BorderlineSMOTE-2,60%,0.783279395,0.007875396,0.788538133,0.0083481,0.784861373,0.008262551,0.98687503,0.000491547,0.87919351,0.004638939
DTC,BorderlineSMOTE-2,70%,0.777702181,0.009479413,0.790344425,0.015487726,0.781929693,0.01138318,0.986748103,0.001272776,0.875998494,0.00590391
DTC,BorderlineSMOTE-2,80%,0.779999803,0.006786984,0.787164457,0.0030965,0.782121985,0.005436452,0.986347857,0.000432249,0.877119149,0.004008282
DTC,BorderlineSMOTE-2,90%,0.768246434,0.003798338,0.778389869,0.001215713,0.771605825,0.003182313,0.986022766,0.000379166,0.870347366,0.002318925
DTC,BorderlineSMOTE-2,100%,0.770723626,0.006049861,0.781602975,0.010156436,0.7738289,0.006894346,0.986384311,0.000238671,0.871905208,0.003527584
DTC,SVMSMOTE,0%,0.81009354,0.002012732,0.816356994,0.000146112,0.811760726,0.001317391,0.98848341,0.00034808,0.894853292,0.000954109
DTC,SVMSMOTE,10%,0.808182538,0.003923734,0.81571787,0.005507315,0.810099122,0.004835465,0.98878059,0.00025641,0.89393008,0.002285938
DTC,SVMSMOTE,20%,0.808033476,0.003596336,0.812973791,0.001356739,0.809397079,0.002827945,0.988609526,0.000413612,0.893770857,0.00217594
DTC,SVMSMOTE,30%,0.80762263,0.004007182,0.813293549,0.00274158,0.808827502,0.003756174,0.988695012,0.000110652,0.893581429,0.002266859
DTC,SVMSMOTE,40%,0.793687951,0.00280616,0.802646134,0.003327956,0.796525555,0.002543744,0.987750499,8.29104E-05,0.88541704,0.001602404
DTC,SVMSMOTE,50%,0.801600024,0.008118786,0.808768499,0.005138945,0.803613337,0.007139221,0.988394237,0.000161801,0.890099532,0.004580533
DTC,SVMSMOTE,60%,0.802297778,0.000495977,0.80631169,0.000729138,0.803189191,0.000720983,0.987993221,0.000157137,0.890317204,0.000345996
DTC,SVMSMOTE,70%,0.795482642,0.01333686,0.801745708,0.012955188,0.796555753,0.01229062,0.987692944,0.00105216,0.886365709,0.007902887
DTC,SVMSMOTE,80%,0.794365965,0.00061083,0.803136931,0.003711587,0.796675729,0.00084572,0.987834787,0.000518431,0.885834073,0.000108133
DTC,SVMSMOTE,90%,0.790954808,0.00362202,0.801012807,0.005939689,0.793679128,0.004218317,0.987802768,0.000253394,0.883913852,0.002137236
DTC,SVMSMOTE,100%,0.802451327,0.010750535,0.809694113,0.011801471,0.804169529,0.010383207,0.988257215,0.000879272,0.890503957,0.006361492
DTC,RandomOversampler,0%,0.809684937,0.00296913,0.815727644,0.000817658,0.811548503,0.001897716,0.988729843,0.000298063,0.894738235,0.001505653
DTC,RandomOversampler,10%,0.799284905,0.002516897,0.806764138,0.000625304,0.800826041,0.002721589,0.988719902,7.94229E-05,0.888969647,0.001435362
DTC,RandomOversampler,20%,0.798878097,0.000466703,0.802389006,0.00153916,0.799267106,0.001462259,0.987577715,0.000450578,0.88823094,0.000462077
DTC,RandomOversampler,30%,0.798735316,0.004158487,0.803785296,0.003755221,0.799817223,0.004320727,0.98759397,0.000409253,0.888156322,0.002496059
DTC,RandomOversampler,40%,0.793273964,0.000481171,0.798255147,0.000985177,0.794934232,0.000724134,0.987359981,0.000499942,0.885012273,4.43489E-05
DTC,RandomOversampler,50%,0.797786544,0.000898747,0.801961598,0.000582353,0.798412618,2.11321E-05,0.987573576,0.000236858,0.887621847,0.000393533
DTC,RandomOversampler,60%,0.80094175,0.007329956,0.804419764,0.01136557,0.80129796,0.008897769,0.987767044,0.000690215,0.889454739,0.004380836
DTC,RandomOversampler,70%,0.798078836,0.012384051,0.802809478,0.013730597,0.799249617,0.012934799,0.987178589,0.001086306,0.887584024,0.007375205
DTC,RandomOversampler,80%,0.792463039,0.006222253,0.796508694,0.004941967,0.793473028,0.005908028,0.987243264,1.26258E-05,0.884500864,0.003478167
DTC,RandomOversampler,90%,0.792591015,0.000890223,0.79624178,0.001465747,0.793573688,0.000912151,0.987043894,0.000275703,0.884489534,0.000373193
DTC,RandomOversampler,100%,0.798057301,0.000741497,0.79962838,0.002407319,0.79789119,0.000689383,0.986611006,2.41463E-05,0.88733982,0.000423085
DTC,SMOTETomek,0%,0.813646133,0.00065132,0.820117263,0.001361657,0.815858306,0.000607525,0.988899672,0.000502039,0.897002815,0.000131331
DTC,SMOTETomek,10%,0.803786269,0.008935543,0.813687735,0.007035327,0.806431674,0.008632265,0.988563057,0.000143602,0.891385559,0.004890096
DTC,SMOTETomek,20%,0.800927393,0.001420409,0.810451859,0.004373275,0.80424805,0.000772831,0.988553445,0.000294143,0.889808229,0.000656638
DTC,SMOTETomek,30%,0.793672697,0.006491103,0.800709513,0.005176452,0.795944716,0.006250405,0.987635598,0.001010921,0.885352685,0.004073622
DTC,SMOTETomek,40%,0.80134811,0.005006314,0.811193319,0.003320062,0.804938208,0.004104756,0.98851246,0.000352094,0.890020066,0.002938671
DTC,SMOTETomek,50%,0.797781609,0.002109191,0.811337492,1.97914E-05,0.802698147,0.001550217,0.988484547,0.000283432,0.888027982,0.001301209
DTC,SMOTETomek,60%,0.797647801,0.000331997,0.805476299,0.002834934,0.799898233,0.001702939,0.988558698,0.000128649,0.887987394,0.000127019
DTC,SMOTETomek,70%,0.795889002,0.011013217,0.803483256,0.010124293,0.798410526,0.010365354,0.988153877,0.000584138,0.8868068,0.006398046
DTC,SMOTETomek,80%,0.796967095,0.001444299,0.807692721,0.005027386,0.80025068,0.00219972,0.988081108,0.000202791,0.887393559,0.000713025
DTC,SMOTETomek,90%,0.785619638,0.001835854,0.798007827,0.000768948,0.789693084,0.001276455,0.987420845,0.000158332,0.880758927,0.001099704
DTC,SMOTETomek,100%,0.796288632,0.00458784,0.805478443,0.009504197,0.799246809,0.006257874,0.988232068,0.000831302,0.887081281,0.002928597
DTC,SMOTEENN,0%,0.808042,0.001599194,0.812997213,0.000638939,0.809441716,0.000281336,0.988213412,0.000467126,0.89359764,0.000673059
DTC,SMOTEENN,10%,0.796977414,0.007733624,0.814647135,0.013246737,0.802290258,0.009059388,0.988960342,0.000908074,0.887785923,0.004715079
DTC,SMOTEENN,20%,0.801909813,0.014031025,0.818876751,0.019348733,0.806617023,0.01534719,0.988865987,0.001135519,0.890465242,0.008302057
DTC,SMOTEENN,30%,0.795743977,0.005954188,0.814543589,0.007418556,0.801450274,0.006587958,0.989564103,0.000419548,0.887372451,0.003508055
DTC,SMOTEENN,40%,0.812557272,0.003657463,0.823761609,0.009717687,0.816054318,0.005637023,0.989247562,0.000923694,0.896558834,0.002436366
DTC,SMOTEENN,50%,0.799981763,0.005550968,0.811969278,0.010446886,0.803575858,0.007008096,0.988664392,0.001166735,0.889329481,0.003610255
DTC,SMOTEENN,60%,0.789587115,0.003346328,0.800598127,0.007687789,0.792763397,0.004698924,0.987811038,0.000719887,0.883153705,0.00219325
DTC,SMOTEENN,70%,0.798878545,0.000193254,0.810656051,0.004031199,0.802172316,0.000881368,0.988729933,0.000134619,0.888749179,4.6994E-05
DTC,SMOTEENN,80%,0.803133379,0.009794586,0.81675411,0.014838797,0.806926919,0.011036271,0.98947817,0.00118942,0.891436445,0.005971705
DTC,SMOTEENN,90%,0.799430827,0.003089031,0.811778906,0.007214629,0.803342173,0.004442945,0.98867827,0.000745426,0.889032044,0.00205278
DTC,SMOTEENN,100%,0.794231708,0.000892915,0.806864785,0.002821535,0.798144672,0.001433468,0.988224568,0.00010035,0.885934016,0.000542987
DTC,SWIM-Maha,0%,0.808042,0.001599194,0.812997213,0.000638939,0.809441716,0.000281336,0.988213412,0.000467126,0.89359764,0.000673059
DTC,SWIM-Maha,10%,0.802984766,0.002547965,0.812882821,0.001758747,0.805541318,0.002345257,0.989155559,0.000173779,0.891221106,0.001492265
DTC,SWIM-Maha,20%,0.794651528,0.00677274,0.811192179,0.006038125,0.800144683,0.006587026,0.988761701,0.000306251,0.886401571,0.003914698
DTC,SWIM-Maha,30%,0.795046671,0.002387126,0.810715743,0.001072705,0.799356321,0.002844961,0.989091341,0.000318197,0.88677639,0.001473916
DTC,SWIM-Maha,40%,0.799164108,0.007190316,0.817585269,0.00836632,0.804524912,0.006876036,0.989869595,0.000692554,0.889412522,0.004312363
DTC,SWIM-Maha,50%,0.796421543,0.002263749,0.811810179,0.003717324,0.801416402,0.002029014,0.989271718,0.000133137,0.887623718,0.001321222
DTC,SWIM-Maha,60%,0.812542916,0.005092902,0.825959134,0.003066529,0.816062594,0.005346309,0.990078801,0.000362533,0.896925031,0.002975136
DTC,SWIM-Maha,70%,0.804209678,0.000868127,0.815241188,0.001921353,0.807270997,0.000716425,0.989378579,0.00029528,0.892001934,0.00034834
DTC,SWIM-Maha,80%,0.8109094,0.000720411,0.823907764,0.002712487,0.814538385,0.000249837,0.989792743,0.000294178,0.895897292,0.000264822
DTC,SWIM-Maha,90%,0.816658557,0.003390744,0.827372132,0.004364773,0.819311646,0.002881757,0.990212624,2.76386E-05,0.899256457,0.001879402
DTC,SWIM-Maha,100%,0.81981152,0.008454709,0.830708357,0.010056183,0.822835247,0.00868393,0.990323767,0.000624817,0.901032633,0.004930527
MLP,BorderlineSMOTE-1,0%,0.933701872,0.007957947,0.934853506,0.007533771,0.931495747,0.008598424,0.996136754,0.000589988,0.964406619,0.004395489
MLP,BorderlineSMOTE-1,10%,0.933703667,0.009051742,0.935132744,0.009597999,0.932721972,0.009714738,0.996193955,0.000727643,0.964433131,0.005027147
MLP,BorderlineSMOTE-1,20%,0.931926473,0.009185551,0.934094922,0.010229717,0.930642365,0.009498587,0.995960914,0.000912842,0.963402199,0.0051895
MLP,BorderlineSMOTE-1,30%,0.932337768,0.009869846,0.934097072,0.010362555,0.931095773,0.010187376,0.995996032,0.00066831,0.963629542,0.005423982
MLP,BorderlineSMOTE-1,40%,0.933978911,0.010145987,0.935625021,0.009785306,0.932928815,0.01022497,0.996275435,0.000734525,0.964612042,0.005595114
MLP,BorderlineSMOTE-1,50%,0.934932617,0.00809669,0.936468839,0.007258804,0.934099909,0.007825359,0.996404457,0.000580635,0.9651714,0.004460572
MLP,BorderlineSMOTE-1,60%,0.930151523,0.010686604,0.933150952,0.010821974,0.929335467,0.011123571,0.996131862,0.000926049,0.962563109,0.005977079
MLP,BorderlineSMOTE-1,70%,0.93083537,0.01082445,0.933514772,0.0116536,0.930269909,0.011434583,0.996124985,0.000958305,0.962913284,0.006062087
MLP,BorderlineSMOTE-1,80%,0.935474131,0.0048162,0.936731346,0.005962642,0.934557625,0.005525526,0.996429719,0.000588481,0.965468479,0.002770424
MLP,BorderlineSMOTE-1,90%,0.936162913,0.007961985,0.938542849,0.008005867,0.935156879,0.008471856,0.996474185,0.000738184,0.965840627,0.004465008
MLP,BorderlineSMOTE-1,100%,0.932470679,0.007545754,0.934731892,0.008677896,0.931411133,0.007642103,0.996040127,0.000808064,0.963725015,0.004290316
MLP,SMOTE,0%,0.933701872,0.007957947,0.934853506,0.007533771,0.931495747,0.008598424,0.996136754,0.000589988,0.964406619,0.004395489
MLP,SMOTE,10%,0.935345707,0.009874781,0.935948663,0.009467114,0.934029269,0.010139315,0.996162496,0.000866158,0.965263928,0.005515095
MLP,SMOTE,20%,0.93411227,0.008095344,0.936733369,0.008198039,0.933442398,0.008677994,0.996328566,0.00053557,0.964711026,0.004439623
MLP,SMOTE,30%,0.932057141,0.005494215,0.933037124,0.006256904,0.930521961,0.005987641,0.996077826,0.000477178,0.963532378,0.003070692
MLP,SMOTE,40%,0.934250116,0.008779191,0.93567587,0.009251488,0.933119969,0.009343428,0.99616311,0.00076772,0.964701087,0.004904498
MLP,SMOTE,50%,0.934384822,0.007548895,0.936177637,0.008114193,0.932762897,0.007885625,0.996248221,0.000598368,0.964814076,0.004187169
MLP,SMOTE,60%,0.930831332,0.008363409,0.932724472,0.009552333,0.92951091,0.00901266,0.996103323,0.00067399,0.962906113,0.004651643
MLP,SMOTE,70%,0.93288018,0.007136254,0.935740164,0.008955062,0.931881555,0.00795862,0.996253703,0.000724257,0.964040559,0.004037778
MLP,SMOTE,80%,0.932064319,0.009869397,0.934125868,0.01067494,0.930683838,0.010508011,0.996011543,0.000931377,0.963496337,0.005551727
MLP,SMOTE,90%,0.93780899,0.011246063,0.939555241,0.012432867,0.937130457,0.011407063,0.996600404,0.000849529,0.966742894,0.006208749
MLP,SMOTE,100%,0.932886461,0.010964539,0.935491116,0.011558015,0.931862048,0.01131329,0.996207109,0.000688746,0.964012289,0.005998613
MLP,BorderlineSMOTE-2,0%,0.934526706,0.010693782,0.936339415,0.009954173,0.932137638,0.011316945,0.996064304,0.000699178,0.964791088,0.00585883
MLP,BorderlineSMOTE-2,10%,0.934800155,0.01069423,0.935350974,0.010550211,0.932888048,0.010923971,0.996407985,0.000727492,0.965098765,0.00587291
MLP,BorderlineSMOTE-2,20%,0.934935309,0.009737384,0.936234111,0.010236763,0.933755108,0.01004643,0.99636721,0.000759406,0.965151379,0.005393975
MLP,BorderlineSMOTE-2,30%,0.932886909,0.011237988,0.934142028,0.012144666,0.931323263,0.012134804,0.995975399,0.001135614,0.963900815,0.006355508
MLP,BorderlineSMOTE-2,40%,0.936846311,0.007826382,0.937802654,0.008595907,0.9354495,0.008816472,0.996218732,0.000594326,0.966069253,0.004323489
MLP,BorderlineSMOTE-2,50%,0.938080196,0.009879267,0.939774247,0.009499856,0.937142282,0.0101763,0.996456274,0.000727705,0.96681614,0.005444108
MLP,BorderlineSMOTE-2,60%,0.930147934,0.008499012,0.931549772,0.008793026,0.928821312,0.008613216,0.99606752,0.000675349,0.962534971,0.004723862
MLP,BorderlineSMOTE-2,70%,0.934392,0.011924078,0.936409628,0.01214178,0.933662406,0.012021664,0.996197535,0.000826995,0.964782814,0.006556644
MLP,BorderlineSMOTE-2,80%,0.931786384,0.007134459,0.934705723,0.008038826,0.931268641,0.007568212,0.996252367,0.00079957,0.963474695,0.004075224
MLP,BorderlineSMOTE-2,90%,0.931657062,0.011646142,0.933405949,0.011215915,0.930166883,0.011914292,0.996015637,0.000775977,0.963282476,0.006396194
MLP,BorderlineSMOTE-2,100%,0.936846759,0.008099831,0.938162285,0.008630806,0.936022668,0.008473152,0.996418729,0.000772251,0.966166238,0.004551134
MLP,SVMSMOTE,0%,0.934114513,0.009462589,0.933990303,0.010862876,0.931849169,0.010506329,0.996127139,0.000808156,0.964612159,0.005277174
MLP,SVMSMOTE,10%,0.934797911,0.009326986,0.935843787,0.009394054,0.933156148,0.010157345,0.996092095,0.000800899,0.964948299,0.005201945
MLP,SVMSMOTE,20%,0.936582283,0.01356836,0.938749731,0.012904163,0.93478494,0.014662455,0.996354987,0.001075801,0.965984726,0.007519001
MLP,SVMSMOTE,30%,0.933978911,0.010145987,0.935243329,0.01199519,0.932543173,0.011053081,0.996140876,0.000987063,0.96454751,0.005717048
MLP,SVMSMOTE,40%,0.934524911,0.009599986,0.936269789,0.01054005,0.932803602,0.010710556,0.996213888,0.00080844,0.964865722,0.005347452
MLP,SVMSMOTE,50%,0.935340323,0.006593394,0.936477386,0.006840344,0.933829623,0.007294869,0.996317685,0.000689696,0.965342784,0.003736608
MLP,SVMSMOTE,60%,0.933841064,0.00946214,0.935731773,0.010089461,0.932231682,0.010302973,0.996170116,0.000815384,0.964491776,0.005281196
MLP,SVMSMOTE,70%,0.933836129,0.006454202,0.936159756,0.00691539,0.932320237,0.006883309,0.996205034,0.000686159,0.964511922,0.003665309
MLP,SVMSMOTE,80%,0.934931271,0.007276343,0.936114263,0.007985824,0.933899485,0.00773189,0.996328897,0.000428388,0.965135458,0.003963249
MLP,SVMSMOTE,90%,0.935344361,0.009054434,0.937094945,0.009323309,0.933983942,0.009828984,0.996388489,0.0008347,0.965374609,0.005077027
MLP,SVMSMOTE,100%,0.936296272,0.005911342,0.937528427,0.006074365,0.934606455,0.006235683,0.99627823,0.000539317,0.965817696,0.003310305
MLP,RandomOversampler,0%,0.935755207,0.009465281,0.937692902,0.008887803,0.934147051,0.009902898,0.996317289,0.000736712,0.965550932,0.00524043
MLP,RandomOversampler,10%,0.93274682,0.009186897,0.933470456,0.010457881,0.930969776,0.00967731,0.996169997,0.000835103,0.963927142,0.005151142
MLP,RandomOversampler,20%,0.931377781,0.008090858,0.933238946,0.008581142,0.929628246,0.009265556,0.995981252,0.000857794,0.963130628,0.004598168
MLP,RandomOversampler,30%,0.935756104,0.010012178,0.937212117,0.009933934,0.934031386,0.010740786,0.996256923,0.000871773,0.965521103,0.005587899
MLP,RandomOversampler,40%,0.932886909,0.011237988,0.934361264,0.010942222,0.931454246,0.0120342,0.996154287,0.000987764,0.963986981,0.006284443
MLP,RandomOversampler,50%,0.933841513,0.009735589,0.935401009,0.009930892,0.932221819,0.010207948,0.996138127,0.000785971,0.964475785,0.0054081
MLP,RandomOversampler,60%,0.931789973,0.009322051,0.932932622,0.010160082,0.930335769,0.009819522,0.996088996,0.000763264,0.963392929,0.005188326
MLP,RandomOversampler,70%,0.935890361,0.008508434,0.938028306,0.008565321,0.934746397,0.00934282,0.996262386,0.000699353,0.965596167,0.004728245
MLP,RandomOversampler,80%,0.933015783,0.006452856,0.935222827,0.006952958,0.931843688,0.007148707,0.996296917,0.00049527,0.964132341,0.003573708
MLP,RandomOversampler,90%,0.937809887,0.011792961,0.940873,0.013125749,0.937125121,0.012326677,0.996652445,0.000858642,0.966767012,0.006495219
MLP,RandomOversampler,100%,0.934385719,0.008095793,0.935965053,0.008257857,0.932970323,0.009359616,0.996146983,0.000802282,0.964764812,0.004568077
MLP,SMOTETomek,0%,0.933020718,0.009460794,0.934479409,0.009356855,0.931257793,0.010296101,0.996198906,0.000935313,0.964082229,0.005340571
MLP,SMOTETomek,10%,0.93247696,0.011374039,0.933932023,0.009895409,0.930928548,0.011062584,0.996134238,0.000715789,0.9637643,0.006224306
MLP,SMOTETomek,20%,0.931929165,0.010826244,0.933502261,0.010588537,0.930489515,0.011057821,0.996073118,0.000703402,0.963453145,0.00593659
MLP,SMOTETomek,30%,0.931243973,0.009868051,0.932249269,0.009711066,0.929865561,0.010476275,0.995954214,0.000669774,0.963043883,0.005426466
MLP,SMOTETomek,40%,0.935213244,0.012472321,0.936557708,0.012107956,0.933387738,0.012953547,0.996175419,0.001028079,0.965194893,0.006934399
MLP,SMOTETomek,50%,0.929878074,0.010686155,0.93071868,0.010908198,0.92850636,0.011121422,0.996067258,0.000825234,0.962390135,0.005928727
MLP,SMOTETomek,60%,0.931652127,0.008638204,0.933554707,0.009744876,0.930603112,0.00917896,0.996261902,0.000711362,0.963406729,0.004810354
MLP,SMOTETomek,70%,0.932202614,0.010826693,0.934816086,0.010771807,0.93100802,0.011736002,0.996208314,0.000887494,0.963660364,0.006025445
MLP,SMOTETomek,80%,0.930555191,0.006722267,0.932978769,0.007668822,0.929319797,0.007570785,0.996043773,0.000595875,0.962737519,0.003765391
MLP,SMOTETomek,90%,0.930971421,0.010414501,0.933008722,0.010949435,0.929587721,0.011080628,0.996008176,0.000810853,0.962927934,0.005778111
MLP,SMOTETomek,100%,0.931648538,0.006450613,0.933269834,0.006284629,0.930368089,0.006777352,0.996112333,0.000604659,0.963336567,0.003627426
MLP,SMOTEENN,0%,0.930428561,0.012874644,0.931282276,0.013174237,0.929019809,0.013503375,0.996035024,0.00100472,0.962653262,0.007146091
MLP,SMOTEENN,10%,0.904030197,0.0064053,0.913079137,0.006991767,0.905578127,0.006940216,0.994453371,0.00041439,0.948159207,0.003556572
MLP,SMOTEENN,20%,0.916747142,0.007383233,0.921084445,0.00904016,0.916861901,0.008487097,0.995248838,0.000695841,0.955185422,0.004180374
MLP,SMOTEENN,30%,0.918928453,0.003558537,0.924101045,0.006085316,0.919027694,0.004089615,0.995492297,0.000649037,0.95644332,0.002163701
MLP,SMOTEENN,40%,0.925089802,0.008900886,0.929952786,0.010301787,0.925519277,0.009604795,0.995936491,0.000950016,0.95985071,0.005075564
MLP,SMOTEENN,50%,0.922077377,0.006161461,0.927831537,0.007460661,0.922338634,0.006187768,0.9958996,0.000730404,0.958273639,0.003553101
MLP,SMOTEENN,60%,0.921534069,0.008348155,0.924816152,0.008678131,0.921164907,0.008310552,0.995743045,0.000761855,0.957911978,0.004705387
MLP,SMOTEENN,70%,0.925768265,0.005757345,0.930193265,0.007653831,0.925494359,0.006294495,0.99599818,0.000638625,0.960237645,0.003293728
MLP,SMOTEENN,80%,0.928642395,0.007539473,0.932366744,0.009290153,0.92830399,0.008176611,0.996068161,0.000872283,0.961758281,0.004325343
MLP,SMOTEENN,90%,0.926452111,0.005895191,0.930343716,0.007435938,0.926507444,0.00644262,0.996066929,0.000547346,0.960625063,0.003320283
MLP,SMOTEENN,100%,0.928774408,0.004668484,0.930978068,0.006340076,0.928107404,0.005198261,0.995974727,0.000586645,0.961785467,0.002700474
MLP,SWIM-Maha,0%,0.930428561,0.012874644,0.931282276,0.013174237,0.929019809,0.013503375,0.996035024,0.00100472,0.962653262,0.007146091
MLP,SWIM-Maha,10%,0.93370591,0.010418987,0.935835038,0.01040923,0.932368228,0.011166101,0.996416316,0.000719575,0.964538474,0.005729953
MLP,SWIM-Maha,20%,0.934521771,0.007685844,0.9369464,0.009633334,0.933496318,0.008730489,0.996400874,0.000729306,0.964958673,0.00432129
MLP,SWIM-Maha,30%,0.930696626,0.009593705,0.934018215,0.010358413,0.930268742,0.01003262,0.996142648,0.000786946,0.962852846,0.005343032
MLP,SWIM-Maha,40%,0.936438605,0.009329678,0.939299518,0.009950568,0.935819691,0.010145948,0.996558246,0.000772917,0.966020662,0.005186926
MLP,SWIM-Maha,50%,0.933158115,0.009871192,0.935716754,0.011060355,0.932738893,0.010715669,0.996296501,0.000806092,0.96419914,0.005489968
MLP,SWIM-Maha,60%,0.934251911,0.009872986,0.936472286,0.010277996,0.933244026,0.010862495,0.996529761,0.000866653,0.964877164,0.005518007
MLP,SWIM-Maha,70%,0.938080196,0.009879267,0.941884184,0.011421393,0.937741994,0.010756831,0.996691726,0.000794836,0.966930516,0.005477231
MLP,SWIM-Maha,80%,0.937396349,0.009741421,0.939217899,0.010728248,0.93589567,0.010727342,0.996468692,0.000893524,0.966470413,0.005455215
MLP,SWIM-Maha,90%,0.934935309,0.009737384,0.937777544,0.01055683,0.934108869,0.010478963,0.996447514,0.000811364,0.965190393,0.005419327
MLP,SWIM-Maha,100%,0.936575554,0.009466627,0.938395479,0.009828218,0.93567682,0.009902941,0.996584382,0.000814408,0.966103735,0.005277408
SVM,BorderlineSMOTE-1,0%,0.925623689,0.000971764,0.929344319,0.001796977,0.92326049,0.001019106,0.99589299,0.000181309,0.960115602,0.000591385
SVM,BorderlineSMOTE-1,10%,0.927536037,0.000118891,0.930566306,0.000985595,0.92472136,0.00201615,0.995997549,0.000159622,0.961157427,1.54191E-05
SVM,BorderlineSMOTE-1,20%,0.932467988,0.005905061,0.934646732,0.006143468,0.931786573,0.006057206,0.996243369,0.000481384,0.963824207,0.003284703
SVM,BorderlineSMOTE-1,30%,0.931783244,0.005220317,0.934053037,0.005365719,0.931105615,0.005313319,0.996168518,0.000440318,0.963434976,0.002911767
SVM,BorderlineSMOTE-1,40%,0.927675229,0.001385303,0.930989278,0.00255662,0.925412467,0.000170785,0.995954029,0.000223979,0.961208359,0.000825772
